product_id,title,product_type,price,image_url,visual_description,tag1,tag2,tag3,tag4,tag5,tag6,tag7,tag8,tag9,tag10,tag11,tag12,marketing_copy,gender,creative_collections,utility_collections
9231500476643,Splatter Art Hoodie - All-Over Print 100% Cotton 310GSM | Unisex Paint Explosion Streetwear,Hoodie,82.76,https://cdn.shopify.com/s/files/1/0788/2358/8067/files/splatter-art-hoodie-all-over-print-100-cotton-310gsm-unisex-paint-explosion-streetwear-9423715.png?v=1776796688,All-over print in vivid multicolor tones; full edge-to-edge sublimation coverage on Hoodie,art kid fashion,main character energy,hyperpop streetwear,festival core 2026,all over print,AOP fashion,streetwear,graphic print,bold print,alt fashion,wearable art,festival outfit,Curated chaos for the aesthetically enlightened.,Guys+Girls,Boundless Bleeds|StreetsmART|Cognitive Drift|Chromatic Overload,
9231500542179,Spider Web Rave Hoodie - 100% Pure Cotton Night Owls Gear - Unisex,Hoodie,83.0,https://cdn.shopify.com/s/files/1/0788/2358/8067/files/spider-web-rave-hoodie-100-pure-cotton-night-owls-gear-unisex-8223220.png?v=1776796691,All-over print in vivid multicolor tones; full edge-to-edge sublimation coverage on Hoodie,art kid fashion,main character energy,hyperpop streetwear,festival core 2026,all over print,AOP fashion,streetwear,graphic print,bold print,alt fashion,wearable art,festival outfit,Art shouldn't stay on walls. Let it walk.,Guys+Girls,Boundless Bleeds|StreetsmART|Maximalist Motifs,
9231536554211,Boundless Bleeds AOP Blackout Curtains with Hooks | 265gsm UV-Resistant Insulated Window Panels — Maximalist Art-Forward Light-Blocking Home Decor,Window Curtain,39.44,https://cdn.shopify.com/s/files/1/0788/2358/8067/files/blackout-curtains-with-hooks-265gsm-6467426.jpg?v=1776534074,All-over print in black tones; full edge-to-edge sublimation coverage on Window Curtain,dopamine dressing,eclectic maximalism,main character energy,festival core 2026,all over print,AOP fashion,festival outfit,rave wear,streetwear,statement piece,graphic print,bold print,When mundane isn't in your vocabulary.,Guys+Girls,Boundless Bleeds|Cognitive Drift|Maximalist Motifs|Transcendent Artifacts,Home & Living
9231538323683,Reptard Enraged | AOP Unisex Pullover Hoodie | Premium Comfort 100% Cotton,Hoodie,75.0,https://cdn.shopify.com/s/files/1/0788/2358/8067/files/reptard-enraged-aop-unisex-pullover-hoodie-premium-comfort-100-cotton-7974953.png?v=1776796692,All-over print in vivid multicolor tones; full edge-to-edge sublimation coverage on Hoodie,art kid fashion,main character energy,hyperpop streetwear,festival core 2026,all over print,AOP fashion,streetwear,graphic print,bold print,alt fashion,wearable art,festival outfit,Wear what others can't explain.,Guys+Girls,Boundless Bleeds|Transcendent Artifacts|Chromatic Overload,
9231538847971,"Tangerine Doodle Confetti Hoodie — Warm Pop Scribble AOP 310gsm Cotton Pullover, Dopamine Dressing Core",Hoodie,89.0,https://cdn.shopify.com/s/files/1/0788/2358/8067/files/all-over-print-unisex-pullover-hoodie-310gsm-cotton-1209003.png?v=1776796692,All-over print in vivid multicolor tones; full edge-to-edge sublimation coverage on Hoodie,art kid fashion,main character energy,hyperpop streetwear,festival core 2026,all over print,AOP fashion,streetwear,graphic print,bold print,alt fashion,wearable art,festival outfit,The future of fashion isn't quiet.,Girls,Boundless Bleeds|StreetsmART|Chromatic Overload,
9231539306723,"Agent Orange Geometric Hoodie for Bold Streetwear Collectors — 310gsm Cotton AOP Pullover, High-Voltage Geometry, Heavyweight Art-First Hoodie, Festival Statement, Unisex XS–6XL",Hoodie,87.0,https://cdn.shopify.com/s/files/1/0788/2358/8067/files/all-over-print-unisex-pullover-hoodie-310gsm-cotton-2533700.png?v=1776796691,Geometric vector art print in vivid multicolor tones; full edge-to-edge sublimation coverage on Hoodie,art kid fashion,main character energy,hyperpop streetwear,festival core 2026,all over print,AOP fashion,streetwear,graphic print,bold print,alt fashion,wearable art,festival outfit,Your body is the canvas. Act accordingly.,Guys+Girls,Boundless Bleeds|StreetsmART|Maximalist Motifs|Transcendent Artifacts|Vibe-Checked Vectors,
9231541502179,Sticker Riot AOP Pullover Hoodie — Dense Street Collage 310gsm Cotton Heavyweight for Maximalist Heads,Hoodie,102.54,https://cdn.shopify.com/s/files/1/0788/2358/8067/files/all-over-print-unisex-pullover-hoodie-310gsm-cotton-2533700.png?v=1776796691,Collage-style sticker bomb print in vivid multicolor tones; full edge-to-edge sublimation coverage on Hoodie,art kid fashion,main character energy,hyperpop streetwear,festival core 2026,all over print,AOP fashion,streetwear,graphic print,bold print,alt fashion,wearable art,festival outfit,Curated chaos for the aesthetically enlightened.,Guys+Girls,Boundless Bleeds|StreetsmART|Maximalist Motifs|Color Riot|Hyperdensity,
9231541666019,"Dreadful Thorns Botanical Dark Hoodie for Nature Noir Dressers — 310gsm 100% Cotton AOP Unisex, Razor Thorn Print Full-Bleed, Gothic Streetwear Statement, Kangaroo Pocket XS–6XL",Hoodie,59.0,https://cdn.shopify.com/s/files/1/0788/2358/8067/files/all-over-print-unisex-pullover-hoodie-310gsm-cotton-5062760.jpg?v=1776731448,Dense botanical/floral aop illustration in vivid multicolor tones; full edge-to-edge sublimation coverage on Hoodie,art kid fashion,main character energy,hyperpop streetwear,festival core 2026,all over print,AOP fashion,streetwear,graphic print,bold print,alt fashion,wearable art,festival outfit,Why carry flowers when you can wear them?,Girls,Primal Prints|Boundless Bleeds|Quantum Bloom|StreetsmART|Maximalist Motifs,
9231542223075,"Pawsitive Vibrations Dog Print Sweatshirt for Dog Moms — AOP Off-Shoulder Oversized, Scuba Knit Dog Lover Fashion, Festival-Ready Pet Print, Bold Women's Statement Sweatshirt 2XS–4XL",Sweatshirt,40.98,https://cdn.shopify.com/s/files/1/0788/2358/8067/files/all-over-print-womens-oversized-off-shoulder-sweatshirt-pawsitive-vibrations-dog-print-2992039.png?v=1776796692,All-over print in vivid multicolor tones; full edge-to-edge sublimation coverage on Sweatshirt,art kid fashion,eclectic maximalism,main character energy,serotonin boost fashion,all over print,AOP fashion,festival outfit,rave wear,streetwear,statement piece,graphic print,bold print,Predator energy. Prey aesthetic. Complete confusion.,Girls,StreetsmART|Boundless Bleeds|Primal Prints|Cognitive Drift|Maximalist Motifs|Transcendent Artifacts,
9231542714595,"Positive Vibrations Half-Zip for Psychedelic Dressers — Fluid Abstract AOP Pullover, 260gsm Premium Polyester, Festival Statement Layer, Bold Frequency Streetwear, Unisex White Base",Half-Zip Pullover,45.0,https://cdn.shopify.com/s/files/1/0788/2358/8067/files/all-over-print-mens-half-zip-pullover-shirt-positive-vibrations-psychedelic-white-3218381.png?v=1776720747,Psychedelic full-coverage print in white tones; full edge-to-edge sublimation coverage on Half-Zip Pullover,weird girl aesthetic,wearable art movement,dopamine dressing,chromatic therapy,all over print,AOP fashion,festival outfit,rave wear,streetwear,statement piece,graphic print,bold print,Your aura called — it wants to be seen from orbit.,Girls,Boundless Bleeds|Maximalist Motifs|StreetsmART|Static Frequency|Cognitive Drift|Transcendent Artifacts,
9231543173347,"Dreadful Thorns Half-Zip Pullover for Bold Graphic Streetwear Collectors — Full-Bleed AOP 260gsm Lightweight Polyester, Adjustable Collar, Street-to-Session Statement, S–5XL",Half-Zip Pullover,41.0,https://cdn.shopify.com/s/files/1/0788/2358/8067/files/dreadful-thorns-all-over-print-half-zip-pullover-shirt-bold-graphic-streetwear-mens-s-5xl-3526356.png?v=1776796691,All-over print in vivid multicolor tones; full edge-to-edge sublimation coverage on Half-Zip Pullover,dopamine dressing,eclectic maximalism,main character energy,festival core 2026,all over print,AOP fashion,festival outfit,rave wear,streetwear,statement piece,graphic print,bold print,Your body is the canvas. Act accordingly.,Guys+Girls,Boundless Bleeds|Primal Prints|Maximalist Motifs|StreetsmART|Quantum Bloom,
9231810035939,"Maximalist AOP Men's Hawaiian Shirt | 115gsm Cotton Poplin Button-Up with Roman Collar — Lightweight Summer Statement for Beach, Gallery & Wine Country (S–5XL)",Hawaiian Shirt,55.0,https://cdn.shopify.com/s/files/1/0788/2358/8067/files/all-over-print-mens-hawaiian-shirt-with-button-closure-115gsm-cotton-poplin-9988579.png?v=1776796692,All-over print in vivid multicolor tones; full edge-to-edge sublimation coverage on Hawaiian Shirt,dopamine dressing,wearable art movement,eclectic maximalism,chromatic therapy,all over print,AOP fashion,festival outfit,rave wear,streetwear,statement piece,graphic print,bold print,Curated chaos for the aesthetically enlightened.,Guys,Boundless Bleeds|Cognitive Drift|Maximalist Motifs|Transcendent Artifacts,
9231810363619,Retro Doodle Pop Pinstripe Baseball Jersey — Pastel Graffiti Shape AOP Short Sleeve for Playful Streetwear,Jersey,40.0,https://cdn.shopify.com/s/files/1/0788/2358/8067/files/all-over-print-mens-short-sleeve-baseball-jersey-with-pinstripes-2265215.png?v=1776796692,Graffiti-style street art print in pastel tones; full edge-to-edge sublimation coverage on Jersey,dopamine dressing,eclectic maximalism,main character energy,festival core 2026,all over print,AOP fashion,festival outfit,rave wear,streetwear,statement piece,graphic print,bold print,"Tag everything, including the algorithm.",Guys+Girls,Boundless Bleeds|StreetsmART|Avant-Kindergarden™,
9231810658531,Paper Trail Collage Sleeveless Maxi Dress — Cream Geometric Strip AOP Summer Statement Dress,Dress,50.06,https://cdn.shopify.com/s/files/1/0788/2358/8067/files/all-over-print-womens-sleeveless-maxi-dress-7068810.png?v=1776796693,Geometric vector art print in vivid multicolor tones; full edge-to-edge sublimation coverage on Dress,weird girl aesthetic,wearable art movement,dopamine dressing,chromatic therapy,all over print,AOP fashion,wearable art,festival outfit,indie aesthetic,statement piece,graphic print,alt fashion,Wear what others can't explain.,Girls,Boundless Bleeds|StreetsmART|Transcendent Artifacts|Vibe-Checked Vectors,
9231810953443,"Graffiti Foldable Wallet for Streetwear Collectors — Sign Here AOP Bifold, Street Art Carry, Urban Statement Accessory, Skater Wallet, Wearable Art",Wallet,75.0,https://cdn.shopify.com/s/files/1/0788/2358/8067/files/sign-here-graffiti-tag-foldable-wallet-premium-streetsmart-accessory-1909733.png?v=1776796690,Graffiti-style street art print in vivid multicolor tones; full edge-to-edge sublimation coverage on Wallet,dopamine dressing,eclectic maximalism,main character energy,festival core 2026,all over print,AOP fashion,festival outfit,rave wear,streetwear,statement piece,graphic print,bold print,Carry the city on your back. Wear the walls that shaped you.,Guys+Girls,StreetsmART|Maximalist Motifs|Boundless Bleeds|Cognitive Drift,
9231810986211,Vibrant Carnival Map Foldable Wallet | All-Over Print | Bold Festival Accessories,Wallet,75.0,https://cdn.shopify.com/s/files/1/0788/2358/8067/files/foldable-wallet-7230757.jpg?v=1776725131,All-over print in vivid multicolor tones; full edge-to-edge sublimation coverage on Wallet,dopamine dressing,eclectic maximalism,main character energy,festival core 2026,all over print,AOP fashion,festival outfit,rave wear,streetwear,statement piece,graphic print,bold print,Make your space as bold as your personality.,Guys+Girls,StreetsmART|Boundless Bleeds|Maximalist Motifs|Chromatic Overload,
9231811051747,Light In The Dark Foldable Wallet | Gemstone Print | Dark Luxury Accessories,Wallet,75.0,https://cdn.shopify.com/s/files/1/0788/2358/8067/files/foldable-wallet-8037991.jpg?v=1776724831,All-over print in vivid multicolor tones; full edge-to-edge sublimation coverage on Wallet,dopamine dressing,eclectic maximalism,main character energy,festival core 2026,all over print,AOP fashion,festival outfit,rave wear,streetwear,statement piece,graphic print,bold print,Home is where the art is. Make it loud.,Guys+Girls,Maximalist Motifs|StreetsmART|Boundless Bleeds|Ocular Opulence,
9231811117283,Sticker Bomb Graffiti Foldable Wallet — Street Art Collage Multi-Card Carry for Urban Collectors,Wallet,75.0,https://cdn.shopify.com/s/files/1/0788/2358/8067/files/foldable-wallet-1880555.png?v=1776796691,Graffiti-style street art print in vivid multicolor tones; full edge-to-edge sublimation coverage on Wallet,dopamine dressing,eclectic maximalism,main character energy,festival core 2026,all over print,AOP fashion,festival outfit,rave wear,streetwear,statement piece,graphic print,bold print,"Tag everything, including the algorithm.",Guys+Girls,StreetsmART|Transcendent Artifacts|Chromatic Overload,
9231811870947,Teal Patchwork Collage Maxi Dress — Dark Aqua Abstract AOP Milk-Silk Plus Size Statement Dress,Dress,53.0,https://cdn.shopify.com/s/files/1/0788/2358/8067/files/all-over-print-womens-maxi-dressplus-size-3770298.png?v=1776713887,Abstract art aop print in vivid multicolor tones; full edge-to-edge sublimation coverage on Dress,weird girl aesthetic,wearable art movement,dopamine dressing,chromatic therapy,all over print,AOP fashion,wearable art,festival outfit,indie aesthetic,statement piece,graphic print,alt fashion,Art shouldn't stay on walls. Let it walk.,Girls,Boundless Bleeds|StreetsmART|Transcendent Artifacts,
9231811903715,Sage Splatter Dot Maxi Dress — Cream Painterly AOP Milk-Silk Plus Size Dress for Soft Maximalists,Dress,53.0,https://cdn.shopify.com/s/files/1/0788/2358/8067/files/all-over-print-womens-maxi-dressplus-size-7201773.png?v=1776713887,All-over print in vivid multicolor tones; full edge-to-edge sublimation coverage on Dress,weird girl aesthetic,wearable art movement,dopamine dressing,chromatic therapy,all over print,AOP fashion,wearable art,festival outfit,indie aesthetic,statement piece,graphic print,alt fashion,This isn't clothing. It's an argument for color.,Girls,Boundless Bleeds|Maximalist Motifs|Transcendent Artifacts,
9231812034787,"Maximalist AOP Heavy Fleece Men's Sweatshirt | 480gsm Fur-Lined Pullover — Cold-Weather Statement Streetwear for Festival, Gallery & Studio Layering (S–5XL)",Sweatshirt,39.0,https://cdn.shopify.com/s/files/1/0788/2358/8067/files/all-over-print-mens-heavy-fleece-sweatshirt-1268350.png?v=1776713887,All-over print in vivid multicolor tones; full edge-to-edge sublimation coverage on Sweatshirt,art kid fashion,eclectic maximalism,main character energy,serotonin boost fashion,all over print,AOP fashion,festival outfit,rave wear,streetwear,statement piece,graphic print,bold print,Your body is the canvas. Act accordingly.,Guys,Boundless Bleeds|StreetsmART|Cognitive Drift|Maximalist Motifs,
9231812165859,"Indie Sleaze Collage AOP Flat Brim Cap | All-Over Print Snapback Streetwear Hat for Y2K Revival, Alt-Fashion & Festival Crowd",Snapback Cap,25.0,https://cdn.shopify.com/s/files/1/0788/2358/8067/files/baseball-cap-with-flat-brim-1539132.jpg?v=1776713151,Collage-style sticker bomb print in vivid multicolor tones; full edge-to-edge sublimation coverage on Snapback Cap,main character energy,festival core 2026,art kid fashion,hyperpop streetwear,all over print,AOP fashion,festival outfit,rave wear,streetwear,statement piece,graphic print,bold print,Art shouldn't stay on walls. Let it walk.,Guys+Girls,StreetsmART|Boundless Bleeds|Static Frequency|Cognitive Drift|Maximalist Motifs|Transcendent Artifacts,Accessories
9231812231395,"Gem Pebble Mosaic Foldable Wallet — Painted Stone Cluster AOP Multi-Card Carry, Pocket-Size Wearable Art",Wallet,75.0,https://cdn.shopify.com/s/files/1/0788/2358/8067/files/foldable-wallet-8672704.jpg?v=1776713244,All-over print in vivid multicolor tones; full edge-to-edge sublimation coverage on Wallet,dopamine dressing,eclectic maximalism,main character energy,festival core 2026,all over print,AOP fashion,festival outfit,rave wear,streetwear,statement piece,graphic print,bold print,"Interior design, exterior attitude.",Guys+Girls,Boundless Bleeds|Chromatic Overload|Color Riot,
